station_file,source,station_name,district,lat,lon,monthly_points,mean_level,trend_slope_m_per_year,trend_pval,mk_pval,anomaly_months
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Putrela-gw.xlsx,Manual,,KRISHNA,17.0287,80.7124,255,18.121334004307926,-0.4472281844392576,2.378797539294378e-13,2.0710877457474908e-10,9
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Ramannagudem-gw.xlsx,Manual,,KRISHNA,16.5841,81.0049,120,5.206679663920807,0.6468298825936268,3.236082197965949e-27,0.0,1
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Rangapuram-3-gw.xlsx,Manual,,KRISHNA,16.8504,80.7281,120,8.797805034508139,0.384744266260372,0.005474840302095597,0.0001724079081559804,4
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Rolupudi-gw.xlsx,Manual,,KRISHNA,17.0497,80.5734,120,2.3871847512358326,0.023898162100782744,0.4695519211890553,0.3379231561244258,4
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Rudravaram-2-gw.xlsx,Manual,,KRISHNA,16.7989,80.3546,120,4.583584763741089,0.011224048270596997,0.8431601005885524,0.6908281699318717,3
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Singannagudem-gw.xlsx,Manual,,KRISHNA,16.6576,80.902,120,15.800484773466142,-0.05592700468150277,0.8401897197164856,0.5735224737608369,2
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Srikakulam-1-gw.xlsx,Manual,,KRISHNA,16.1924,80.8479,120,7.572395757093268,0.06623734218222975,0.19868222355271112,0.00395400083500852,9
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Surampalli-gw.xlsx,Manual,,KRISHNA,16.5987,80.7147,120,6.068706779156701,0.13914983458772517,0.11486103882671846,0.04546931401989118,4
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Surepalli-gw.xlsx,Manual,,KRISHNA,16.8242,80.9328,255,55.63456193825944,0.9454841643619951,1.6571972536798857e-11,2.3314683517128287e-13,11
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Takkellapadu-gw.xlsx,Manual,,KRISHNA,16.9605,80.0625,120,1.430638985108521,-0.07481997107886888,0.014585780551907334,0.011236803202326895,7
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Talluru-3-gw.xlsx,Manual,,KRISHNA,16.9236,80.3116,120,3.470220345561787,-0.125780026395719,0.06050494127534818,0.0668292189785018,7
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Tatakuntla-gw.xlsx,Manual,,KRISHNA,16.9599,80.7982,255,9.168990532517904,-0.22788467591226425,4.746214112967001e-05,0.00042868456437328284,9
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Telaprolu-2-gw.xlsx,Manual,,KRISHNA,16.5765,80.8949,120,6.904013605441078,0.12109407150316873,0.055247469259803596,0.02039845110436067,5
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Thotlavalluru-2-gw.xlsx,Manual,,KRISHNA,16.3446,80.7893,120,5.857831333148277,0.20232172137868926,0.0020265025819060506,0.0647795640202522,4
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Tunikipadu-gw.xlsx,Manual,,KRISHNA,16.9767,80.3845,120,6.172495781870212,-0.228780975678555,0.018765447900291835,0.10008911688211164,0
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Unguturu-2-gw.xlsx,Manual,,KRISHNA,16.5124,80.8886,120,5.663584735433934,0.3579389750229353,6.2166022350413786e-15,0.0,6
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Vanukuru-gw.xlsx,Manual,,KRISHNA,16.4396,80.7398,255,9.715355728925923,0.596619543919438,1.0474457090567376e-71,0.0,0
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Vatsavai-gw.xlsx,Manual,,KRISHNA,16.9742,80.2455,255,2.1582122553404965,0.01915466619662221,0.11461863335735055,0.10772453067260712,8
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Veerapanenigudem-gw.xlsx,Manual,,KRISHNA,16.6002,80.8267,120,15.349200856887688,0.2043835807434088,0.2416879055202647,0.9591899574730385,4
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Veeravalli-gw.xlsx,Manual,,KRISHNA,16.6102,80.914,120,9.710971977751134,0.1180196553760941,0.4658003757426755,0.21165913696575478,2
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Veerulapadu-gw.xlsx,Manual,,KRISHNA,16.819,80.4014,255,3.8731936864230945,-0.18034936494439024,8.897464457986054e-20,0.0,7
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Velagaleru-gw.xlsx,Manual,,KRISHNA,16.6571,80.619,227,3.3803120014402603,-0.09107279351176562,5.87928282039202e-05,0.0017633146721935944,11
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Vellanki-2-gw.xlsx,Manual,,KRISHNA,16.7643,80.3733,120,5.2248728901652965,0.050878090526351005,0.41687679829043645,0.34738707990868667,3
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Velpucherla-gw.xlsx,Manual,,KRISHNA,16.7971,81.0008,120,30.525756771281614,0.467751927778221,3.5440952558553106e-12,2.9591640249293505e-10,5
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Vemireddipalli-gw.xlsx,Manual,,KRISHNA,17.0506,80.7407,120,2.3235474605807815,-0.10353483682143838,0.01937451810763955,0.03000090104280928,5
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Venkatapuram-3-gw.xlsx,Manual,,KRISHNA,16.0839,80.954,122,1.4040333369125924,-0.05402675243899824,0.04341181468098858,0.04188995346261826,1
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Ventrapragada-gw.xlsx,Manual,,KRISHNA,16.4376,80.9124,120,5.14187120482073,0.11236575261758709,0.03204864277185128,0.10251271458064415,4
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Vinagadapa-gw.xlsx,Manual,,KRISHNA,16.9657,80.5453,120,5.103078809835143,-0.14261378545858172,0.013886267308386076,0.09537909079751228,0
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Yanamadala-2-gw.xlsx,Manual,,KRISHNA,16.7847,80.7998,120,3.194472026521877,-0.060527128851618955,0.2946245943483643,0.6805689173814469,7
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Yarlagadda-gw.xlsx,Manual,,KRISHNA,16.1359,80.8945,120,3.251206770286722,-0.03632531158971619,0.4970597512317394,0.6891142835925224,1
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Yelamarru-gw.xlsx,Manual,,KRISHNA,16.3694,80.9308,120,10.586559307777275,0.38184565893247224,2.541072627583399e-09,1.4239607382116048e-06,6
Krishna_A.konduru_A.konduru_Andhra_pradesh_gw_Manual_Yerramadu-gw.xlsx,Manual,,KRISHNA,17.0666,80.5126,120,3.6235016998598133,-0.16102614858904268,0.0038365813893694524,0.004747864262801826,5
Krishna_A.konduru_A.konduru_Cgwb_Manual_Ajitsingnagar.xlsx,Manual,,KRISHNA,16.5411,80.6425,49,5.47588238996618,-0.7702940211576575,0.09629891535531593,0.14937517875498973,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Akunuru.xlsx,Manual,,KRISHNA,16.4231,80.8925,121,3.211428589480264,0.2115966283974527,0.3365724550690663,0.15556599427132722,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Anasagaram.xlsx,Manual,,KRISHNA,16.7894,80.2753,124,6.080000027229912,-0.004621951581873817,0.9900175153772192,0.8112093426667013,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Angaluru_new.xlsx,Manual,,KRISHNA,16.3839,81.0336,85,3.5233333905537925,-20.220000743865963,0.07275586881770124,0.2962698714842864,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Aripirala.xlsx,Manual,,KRISHNA,16.5389,80.9833,49,2.6929412098491894,-1.0258824474671306,0.037925348051349096,0.08361413147547303,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Avanigadda-dw14.xlsx,Manual,,KRISHNA,16.0228,80.9192,116,4.502941146492958,-0.4402505989198561,0.08163580989036195,0.28580934018510096,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Avanigadda.xlsx,Manual,,KRISHNA,16.0125,80.9167,329,2.3815151597514297,1.0122994689699163,0.0025217499949786795,0.0105707340667196,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Avanigadda1.xlsx,Manual,,KRISHNA,16.0167,80.9167,49,2.976470582625445,-0.5549999861156238,0.5575319736082713,0.8368197050512747,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Ayyanki.xlsx,Manual,,KRISHNA,16.2506,80.9636,88,2.796666701634725,-12.780000686645508,0.22027210950541234,0.2962698714842864,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_A_konduru-new.xlsx,Manual,,KRISHNA,16.9625,80.6514,124,3.8957142795835225,-0.31052100638381575,0.23421209355118663,0.3341956312100631,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bantumilli1.xlsx,Manual,,KRISHNA,16.37,81.2739,130,1.8127499967813492,-0.04756097547556183,0.5817926215396343,0.25841287570987026,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bapulapadu-pz_1.xlsx,Manual,,KRISHNA,16.6458,80.9625,128,26.184375047683716,1.3101026893011638,0.4244204787075345,0.7334457521953335,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bapulapadu-pz_2.xlsx,Manual,,KRISHNA,16.6458,80.9625,128,24.566666693914506,-4.719740562934383,0.18659147335572182,0.19412668587809967,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bapulapadu-pz_3.xlsx,Manual,,KRISHNA,16.6458,80.9625,289,21.675675727225638,-0.5580369588491086,0.6601364387341435,0.3530961293655652,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bominampadu-ewl.xlsx,Manual,,KRISHNA,16.4786,81.2117,10,14.269999980926514,-99.05999851226807,0.4206742183952202,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bominampadu-ewll.xlsx,Manual,,KRISHNA,16.4786,81.2117,13,34.07749938964844,-24.251998901367156,0.7391826355378913,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bominampadu-ewlll.xlsx,Manual,,KRISHNA,16.4786,81.2117,13,24.644999742507938,43.51199913024904,0.6296688802177293,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bominampadu-nqm.xlsx,Manual,,KRISHNA,16.4783,81.2119,10,15.809999783833824,29.280000686645508,0.5344322270965697,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bominampadu-owll.xlsx,Manual,,KRISHNA,16.4786,81.2117,13,33.596666971842446,-5.160003662109375,0.9779761149052237,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bominampadu-owlll.xlsx,Manual,,KRISHNA,16.4786,81.2117,13,26.56333287556966,11.580001831054666,0.9535255282502153,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bominnapadu-owl.xlsx,Manual,,KRISHNA,16.4786,81.2117,13,18.014999866485596,-23.999993133544947,0.3356949628255316,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Bomminampadu-dw14.xlsx,Manual,,KRISHNA,16.4817,81.2081,116,1.9348571402685983,-0.07630251235320777,0.5152995861220371,0.25001374482882754,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Buddavaram.xlsx,Manual,,KRISHNA,16.5244,80.8106,49,11.030000069562126,-2.7011766153223378,0.1964730737029663,0.509843085670352,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_B_b_gudem.xlsx,Manual,,KRISHNA,16.5697,80.8103,1,1.870000004768372,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Challapalli-ew.xlsx,Manual,,KRISHNA,16.1222,80.9267,13,14.147500276565552,-28.164000320434575,0.3123424718198341,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Challapalli-ow.xlsx,Manual,,KRISHNA,16.1222,80.9267,13,13.770000219345093,2.3999988555908267,0.9074875245560707,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Chandragudem.xlsx,Manual,,KRISHNA,16.8022,80.63,124,6.876111139853795,-0.4756448357261745,0.24542573860583777,0.07005128462163257,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Chillakallu_2010pz.xlsx,Manual,,KRISHNA,16.8972,80.1375,18,2.4666667381922402,0.4731429781232561,0.8893418765972412,0.7071142312899612,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Chinnapuram-nqm.xlsx,Manual,,KRISHNA,16.1208,81.0486,13,15.684999942779541,5.783997344970674,0.47382566120021485,0.3081795474670539,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Chinnapuram-ow.xlsx,Manual,,KRISHNA,16.1208,81.0486,13,16.633333841959637,-6.47999954223636,0.769555347377144,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Chintalapadu-dw.xlsx,Manual,,KRISHNA,17.0217,80.5753,88,3.8100000619888306,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Dokiparru-ew.xlsx,Manual,,KRISHNA,16.5047,81.085,13,14.432500123977663,-12.77999839782711,0.4304776066327286,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Edupugallu.xlsx,Manual,,KRISHNA,16.4508,80.7467,49,4.9876470425549675,-1.8338235616683962,0.09617459588287623,0.17403358020816384,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Gampalagudem.xlsx,Manual,,KRISHNA,16.9944,80.5167,332,2.4607767085137877,-0.14769659356891185,0.004860689861369473,0.007024625660082551,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Gandigunta-1.xlsx,Manual,,KRISHNA,16.3806,80.8533,49,5.787058816236608,-0.8179411677753216,0.5553742062194933,0.9671423309063722,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Garikapadu.xlsx,Manual,,KRISHNA,17.0,80.495,332,3.3271000142395497,0.05612889799204743,0.18472545785007258,0.05437170232801769,7
Krishna_A.konduru_A.konduru_Cgwb_Manual_Garikapadu_1.xlsx,Manual,,KRISHNA,16.951,80.0523,1,3.099999904632568,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Gopalapuram.xlsx,Manual,,KRISHNA,16.9792,80.6583,209,4.778676464277155,-0.20397068676331678,0.2533272580068276,0.20019255261065494,5
Krishna_A.konduru_A.konduru_Cgwb_Manual_Gopalpuram-new.xlsx,Manual,,KRISHNA,16.9789,80.6514,124,5.463999969618661,-0.39277309770343677,0.5495833365571324,0.5044736861420589,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Gudlavalleru-new.xlsx,Manual,,KRISHNA,16.3531,81.0461,124,3.7742105251864384,-0.7586825868339636,0.0017248541318767453,0.002069195224297715,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Guduru-dw14.xlsx,Manual,,KRISHNA,16.2358,81.0769,113,1.3541176424306982,-0.0007333837819518615,0.995768330876655,0.8355864341125854,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Guduru.xlsx,Manual,,KRISHNA,16.24,81.0953,88,1.7999999523162842,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Hemalatanda-dw14.xlsx,Manual,,KRISHNA,16.8258,80.8044,85,8.89576922930204,2.0475486403245187,0.0982159917375849,0.017289748509042413,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Hemalatanda.xlsx,Manual,,KRISHNA,16.8425,80.8044,1,12.0600004196167,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Ibrahimpatnam.xlsx,Manual,,KRISHNA,16.5917,80.525,332,1.2557894791231343,-0.2647222869028311,2.732882550161705e-05,1.2102213055920075e-05,6
Krishna_A.konduru_A.konduru_Cgwb_Manual_Indupalli-ewl.xlsx,Manual,,KRISHNA,16.4697,80.8744,13,11.745000123977658,-16.08000297546387,0.3544382646344919,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Indupalli-ewlll.xlsx,Manual,,KRISHNA,16.4697,80.8744,13,10.109999895095825,-6.3600002288818365,0.3682053869118149,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Indupalli-nqm.xlsx,Manual,,KRISHNA,16.4697,80.8744,20,9.544999957084658,-12.257142121451245,0.40472515247488,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Indupalli-owl.xlsx,Manual,,KRISHNA,16.4697,80.8744,13,10.987499952316284,-1.8359996795654467,0.9202260635418948,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Indupalli-owll.xlsx,Manual,,KRISHNA,16.4697,80.8744,13,9.826666514078775,18.840002059936534,0.3118611560374447,0.2962698714842864,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Itavaram-dw.xlsx,Manual,,KRISHNA,16.7217,80.3133,128,3.7078947393517745,-0.04304189668441054,0.8263478711117298,0.9699143466954194,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Jagannadhapuram.xlsx,Manual,,KRISHNA,16.7244,80.41,88,10.599999904632565,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Jagannadhapuram_dw13.xlsx,Manual,,KRISHNA,16.7361,80.3611,109,9.240302895054672,0.5350668385704563,0.010650762253647254,0.04733562357062393,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_K.agraharam.xlsx,Manual,,KRISHNA,16.8647,80.09,313,8.772127526871701,0.08853543564078135,0.1656587007051225,0.007692492544883356,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_K.cherla-alt.xlsx,Manual,,KRISHNA,16.6689,80.3986,325,2.4645783190940875,-0.1072977641834707,0.2079949642271513,0.18637086531725222,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kadavakollu.xlsx,Manual,,KRISHNA,16.3642,80.9983,117,2.7455882377484264,0.09161801498477201,0.7079697790503121,0.7555624499286655,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kaikaluru-nqm.xlsx,Manual,,KRISHNA,16.5458,81.2056,20,33.21166674296061,-1.2788543701171706,0.8222264979616927,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kaikaluru1.xlsx,Manual,,KRISHNA,16.55,81.2167,332,1.450114938291325,0.13479769429556,0.0014960236270194045,0.0036468649110106277,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kakarla.xlsx,Manual,,KRISHNA,17.0514,80.6372,88,5.952000021934509,-5.527607268946512,0.0002111046137713658,0.0075331703386321,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kalidindi-dw14.xlsx,Manual,,KRISHNA,16.5089,81.2992,116,1.4752777814865112,-0.10296524795326017,0.2835213125329621,0.08864074661698318,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kanchikacherla_2010pz.xlsx,Manual,,KRISHNA,16.6811,80.395,145,3.57833331823349,-0.5068173632414446,0.006377090776061792,0.015064218692239173,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kankipadu-nqm.xlsx,Manual,,KRISHNA,16.7069,80.2892,20,19.35,4.079999999999998,0.9285119696100181,0.22067136191984682,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kanuru.xlsx,Manual,,KRISHNA,16.4847,80.6839,49,10.769411816316492,-0.8423526988310011,0.23577028770715286,0.14937517875498973,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kautaram-dw14.xlsx,Manual,,KRISHNA,16.3458,81.2447,106,1.5576666613419852,-0.04573082488954264,0.8253889449647539,0.21831121810764875,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Koduru-dw14.xlsx,Manual,,KRISHNA,16.0064,81.0286,109,1.1578124987427145,-0.16783723772074646,0.2686469280128508,0.2001586151353414,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Konakallu-dw.xlsx,Manual,,KRISHNA,16.46,81.12,128,2.1537179411985936,-0.2598582899522202,0.0666072579634417,0.055965286351284727,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kottareddigudem-dw14.xlsx,Manual,,KRISHNA,16.8767,80.7414,116,5.575428571019854,-0.20144539600660805,0.7108374929293226,0.842403512475705,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kuchipudi1.xlsx,Manual,,KRISHNA,16.2556,80.9139,49,1.8511764722711899,-0.6408823746092179,0.44315595817835385,0.9016495048953725,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kummarkuntla.xlsx,Manual,,KRISHNA,16.9333,80.7083,313,7.6129213357239625,0.5034585880916627,0.00031502072455485053,6.696411015805204e-05,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Kurumaddali.xlsx,Manual,,KRISHNA,16.3286,80.9394,124,1.8978947338305021,-0.17615930261099572,0.2551540928697003,0.14131468477190778,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Lankapalli-dw.xlsx,Manual,,KRISHNA,16.13,80.98,128,1.7388888878954782,-0.09516602216079886,0.445642484569463,0.44560053289767665,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mailavaram.xlsx,Manual,,KRISHNA,16.7542,80.6417,332,4.219693861445602,-0.25459824550891264,0.0007649424419783,0.0007106482851451101,6
Krishna_A.konduru_A.konduru_Cgwb_Manual_Makkapeta-dw14.xlsx,Manual,,KRISHNA,16.9269,80.1897,106,3.742812529206276,-0.2526466535333315,0.27002130509920774,0.38119941574393534,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mallapparajgudem-dw14.xlsx,Manual,,KRISHNA,16.4092,81.2092,109,1.4612121229821986,-0.028034776728102288,0.8544970003042469,0.8524973405822827,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mallapparajgudem.xlsx,Manual,,KRISHNA,16.4258,81.2258,88,2.306666692097982,-0.5999994277954128,0.8152537635913628,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Malleshwaram-dw14.xlsx,Manual,,KRISHNA,16.3617,81.2489,106,1.7790000081062316,-0.12998443970558243,0.35894806673603574,0.31774734769908775,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Malleshwaram.xlsx,Manual,,KRISHNA,16.3764,81.2767,85,2.4950000047683716,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mandapakala-dw14.xlsx,Manual,,KRISHNA,15.9764,80.9978,116,2.2774999999999994,-0.23326979472140763,0.11873064225276522,0.03230858389449276,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mandapakala.xlsx,Manual,,KRISHNA,15.9961,81.0011,85,2.950000047683716,-3.299999713897705,0.09942519924685243,0.2962698714842864,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mandavalli-dw.xlsx,Manual,,KRISHNA,16.5267,81.1528,85,1.7133333285649617,1.860000371932986,0.47092376370129063,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Maripalem_(nagayalanka).xlsx,Manual,,KRISHNA,15.9483,80.9231,116,2.0738235151066498,-0.05161191854338493,0.7511323167610537,0.3898895337647028,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Meerjapuram.xlsx,Manual,,KRISHNA,16.6917,80.9444,49,24.31411776823156,-6.102058466743021,0.00047388215930092755,0.0034481439971858485,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mopidevi-dw14.xlsx,Manual,,KRISHNA,16.0636,80.9242,3,1.1800000220537188,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mothur-ewll.xlsx,Manual,,KRISHNA,16.4492,81.0461,13,17.836666266123455,-75.35999679565433,0.6582864731446185,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mothur-ewlll.xlsx,Manual,,KRISHNA,16.4494,81.0464,13,7.9674999713897705,17.819999313354494,0.634684924512521,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mothur-owl.xlsx,Manual,,KRISHNA,16.4494,81.0464,13,19.800000190734863,-1.6080001831054729,0.5702835220968492,0.7340951823194757,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mothur-owll.xlsx,Manual,,KRISHNA,16.4494,81.0464,13,12.34000015258789,-2.9999999999999742,0.9305430171046909,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mothur-owlll.xlsx,Manual,,KRISHNA,16.4494,81.0464,13,8.026666800181072,57.72000217437746,0.399352080034403,1.0,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Moturu-nqm.xlsx,Manual,,KRISHNA,16.4492,81.0461,20,16.589999961853028,4.895999908447273,0.6610133008832861,0.80649594050734,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Movva.xlsx,Manual,,KRISHNA,16.225,80.9167,332,1.5087378558892648,0.03945349793476458,0.3295525557799791,0.8352155596971835,9
Krishna_A.konduru_A.konduru_Cgwb_Manual_Mudinepalli.xlsx,Manual,,KRISHNA,16.4233,81.12,332,2.0664583249017596,0.2743412902019817,8.747180470209461e-10,4.276909981726362e-08,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Muktyala-pz_2.xlsx,Manual,,KRISHNA,16.9014,80.0958,289,12.516666666666667,0.26990418536687194,0.3588936688792843,0.7398543396417092,3
Krishna_A.konduru_A.konduru_Cgwb_Manual_Musunuru-1.xlsx,Manual,,KRISHNA,16.8217,80.9333,221,20.196250438690186,-11.198572976248599,0.17158883059051883,0.2655103889538737,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Musunuru-dw15.xlsx,Manual,,KRISHNA,16.8261,80.9392,97,11.638928549630302,-1.252775070115263,0.27476848194271075,0.19908116182657798,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Nadupur-dw14.xlsx,Manual,,KRISHNA,16.2803,81.1322,116,2.454705865944133,0.1629946615424568,0.31622612534887407,0.30636147094795074,2
Krishna_A.konduru_A.konduru_Cgwb_Manual_Nadupur.xlsx,Manual,,KRISHNA,16.2967,81.1467,81,3.365000009536743,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Nandamuru.xlsx,Manual,,KRISHNA,16.4431,80.8597,49,1.6717647058823528,-1.184411764705882,0.23938325981328148,0.2322487419840542,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Nimmakuru-ntr.xlsx,Manual,,KRISHNA,16.2703,80.9967,124,2.5508108284022355,0.2342532152471637,0.3130370940791721,0.4326102057526222,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Pallerlamudi.xlsx,Manual,,KRISHNA,16.6847,80.9861,49,39.66235284244313,-1.615000556497015,0.3466353001526894,0.4837557864964521,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Pallewada_dw13.xlsx,Manual,,KRISHNA,16.5861,81.2917,118,0.8744444416628944,-0.13757528853692602,0.15188930089496444,0.01268031791827573,1
Krishna_A.konduru_A.konduru_Cgwb_Manual_Pamarru-nqm.xlsx,Manual,,KRISHNA,16.3,80.9497,1,3.849999904632568,,,,0
Krishna_A.konduru_A.konduru_Cgwb_Manual_Pamarru.xlsx,Manual,,KRISHNA,16.325,80.9611,205,2.2568253931545077,0.26100806740846505,0.005548885540866482,0.0012793074255466053,4
Krishna_A.konduru_A.konduru_Cgwb_Manual_Pamaru.xlsx,Manual,,KRISHNA,16.32,80.9667,221,5.279444482591417,-1.4859442696113705,0.01251103007627361,0.028027113444650142,1
